 Wavelength  FilterTrans          PCE 
      1.774   7.2501e-05  4.31536e-05 
      1.775  6.97138e-05  4.14974e-05 
      1.776  0.000103777  6.17829e-05 
      1.777  5.26808e-05  3.13683e-05 
      1.778  9.99937e-05  5.95428e-05 
      1.779  7.47279e-05  4.45046e-05 
       1.78  7.75469e-05  4.61865e-05 
      1.781  8.48378e-05  5.05269e-05 
      1.782  6.90604e-05  4.11468e-05 
      1.783  3.88945e-05  2.31728e-05 
      1.784  7.26627e-05  4.32952e-05 
      1.785  7.85514e-05  4.68068e-05 
      1.786  8.84843e-05  5.27346e-05 
      1.787  6.34908e-05  3.78461e-05 
      1.788  8.75419e-05  5.21806e-05 
      1.789  6.14826e-05  3.66586e-05 
       1.79  7.11657e-05  4.24303e-05 
      1.791  9.10962e-05  5.43166e-05 
      1.792  4.44612e-05  2.65111e-05 
      1.793  9.63738e-05  5.74868e-05 
      1.794  7.37138e-05  4.39672e-05 
      1.795  1.63432e-05  9.74862e-06 
      1.796  7.97425e-05  4.75674e-05 
      1.797   8.0521e-05  4.80387e-05 
      1.798  4.29517e-05  2.56265e-05 
      1.799  4.61989e-05   2.7562e-05 
        1.8  7.55646e-05  4.50842e-05 
      1.801  8.85535e-05  5.28396e-05 
      1.802  0.000105754   6.3132e-05 
      1.803  8.42535e-05  5.02975e-05 
      1.804  8.48615e-05  5.06676e-05 
      1.805  7.10859e-05  4.24474e-05 
      1.806  7.95387e-05  4.75016e-05 
      1.807  8.26433e-05  4.93563e-05 
      1.808  5.59299e-05  3.34143e-05 
      1.809  7.79771e-05  4.65912e-05 
       1.81  8.20903e-05  4.90558e-05 
      1.811  5.79563e-05  3.46327e-05 
      1.812  8.36361e-05  4.99831e-05 
      1.813   8.0748e-05  4.82654e-05 
      1.814  4.12568e-05  2.46681e-05 
      1.815  8.16721e-05  4.88316e-05 
      1.816   6.4103e-05  3.83309e-05 
      1.817  9.59146e-05  5.73568e-05 
      1.818  5.33958e-05  3.19338e-05 
      1.819  7.77261e-05  4.64834e-05 
       1.82  6.31363e-05  3.77655e-05 
      1.821  5.32124e-05   3.1831e-05 
      1.822  0.000100565  6.01517e-05 
      1.823  7.03618e-05  4.20968e-05 
      1.824  5.07467e-05  3.03618e-05 
      1.825  5.13294e-05  3.07118e-05 
      1.826  6.35603e-05  3.80268e-05 
      1.827  5.43155e-05  3.25005e-05 
      1.828  5.74279e-05  3.43635e-05 
      1.829  9.07207e-05  5.42876e-05 
       1.83  7.38316e-05  4.41774e-05 
      1.831  3.28413e-05  1.96557e-05 
      1.832  5.24109e-05  3.13729e-05 
      1.833  4.90018e-05   2.9333e-05 
      1.834  8.49679e-05  5.08861e-05 
      1.835  6.13119e-05  3.67198e-05 
      1.836  6.17328e-05  3.69774e-05 
      1.837  2.47447e-05  1.48222e-05 
      1.838  7.88801e-05  4.72615e-05 
      1.839  6.70086e-05  4.01495e-05 
       1.84  6.43504e-05  3.85627e-05 
      1.841  0.000101757  6.09948e-05 
      1.842  3.10609e-05   1.8619e-05 
      1.843  9.72252e-05  5.82894e-05 
      1.844  4.21618e-05  2.52806e-05 
      1.845  7.11598e-05  4.26748e-05 
      1.846  9.45384e-05    5.671e-05 
      1.847  3.05921e-05  1.83534e-05 
      1.848  6.21762e-05  3.73079e-05 
      1.849  2.66562e-05  1.59952e-05 
       1.85  8.02754e-05   4.8182e-05 
      1.851  4.21454e-05  2.52948e-05 
      1.852  4.62124e-05  2.77379e-05 
      1.853  4.17467e-05  2.50619e-05 
      1.854  6.31227e-05  3.78928e-05 
      1.855  5.23659e-05  3.14445e-05 
      1.856  4.34728e-05  2.61058e-05 
      1.857   3.0572e-05  1.83601e-05 
      1.858  7.45033e-05  4.47467e-05 
      1.859  5.26663e-05   3.1633e-05 
       1.86  8.50749e-05  5.11026e-05 
      1.861  3.69588e-05  2.21977e-05 
      1.862  6.03621e-05  3.62578e-05 
      1.863  7.82498e-05  4.70029e-05 
      1.864  7.33601e-05  4.40606e-05 
      1.865  7.55339e-05  4.53711e-05 
      1.866  0.000100423  6.03218e-05 
      1.867  0.000112026  6.72902e-05 
      1.868  9.52862e-05  5.72357e-05 
      1.869  4.03118e-05  2.42113e-05 
       1.87  6.26485e-05   3.7627e-05 
      1.871  7.94906e-05  4.77484e-05 
      1.872  5.09452e-05  3.05986e-05 
      1.873  9.38876e-05  5.63976e-05 
      1.874  5.30948e-05  3.18976e-05 
      1.875  0.000115409  6.93267e-05 
      1.876  9.11787e-05  5.47727e-05 
      1.877  5.99665e-05  3.60229e-05 
      1.878  6.20482e-05  3.72742e-05 
      1.879  7.21764e-05  4.33639e-05 
       1.88  6.74674e-05  4.05305e-05 
      1.881  6.95214e-05  4.17711e-05 
      1.882  4.93373e-05  2.96486e-05 
      1.883  8.76545e-05  5.26767e-05 
      1.884  6.12284e-05  3.68017e-05 
      1.885  5.65071e-05  3.39694e-05 
      1.886    8.269e-05  4.97112e-05 
      1.887  7.03383e-05  4.22925e-05 
      1.888  6.59114e-05  3.96361e-05 
      1.889  7.51045e-05  4.51717e-05 
       1.89  5.71649e-05   3.4391e-05 
      1.891  8.75554e-05  5.26837e-05 
      1.892  4.13374e-05  2.48812e-05 
      1.893  6.85705e-05  4.12856e-05 
      1.894  9.50357e-05  5.72247e-05 
      1.895  7.27869e-05  4.38457e-05 
      1.896  8.10989e-05  4.88677e-05 
      1.897  7.15342e-05  4.31122e-05 
      1.898   8.2236e-05  4.95771e-05 
      1.899  6.71377e-05  4.04874e-05 
        1.9  9.89776e-05  5.96992e-05 
      1.901  6.78795e-05  4.09577e-05 
      1.902  5.23617e-05  3.15998e-05 
      1.903  7.95423e-05  4.80153e-05 
      1.904  2.49288e-05  1.50507e-05 
      1.905  6.10528e-05  3.68745e-05 
      1.906  4.80537e-05  2.90307e-05 
      1.907  7.47662e-05  4.51715e-05 
      1.908  9.37289e-05  5.66498e-05 
      1.909  9.06496e-05  5.47911e-05 
       1.91  4.93607e-05  2.98463e-05 
      1.911  9.87756e-05  5.97317e-05 
      1.912  3.49577e-05  2.11437e-05 
      1.913  7.17256e-05   4.3387e-05 
      1.914  8.60551e-05  5.20662e-05 
      1.915  6.95535e-05  4.20814e-05 
      1.916  2.73751e-05  1.65678e-05 
      1.917  5.85084e-05  3.54139e-05 
      1.918  6.80357e-05  4.11886e-05 
      1.919  3.52702e-05  2.13547e-05 
       1.92  8.29115e-05  5.02105e-05 
      1.921  4.83427e-05  2.92744e-05 
      1.922  3.91372e-05  2.37066e-05 
      1.923  6.66247e-05  4.03596e-05 
      1.924  7.97708e-05  4.83308e-05 
      1.925  4.57605e-05   2.7727e-05 
      1.926  7.06938e-05  4.28466e-05 
      1.927  6.76959e-05  4.10232e-05 
      1.928  2.90691e-05  1.76206e-05 
      1.929  4.19415e-05  2.54252e-05 
       1.93  5.67531e-05  3.44138e-05 
      1.931  7.08541e-05  4.29755e-05 
      1.932  9.41487e-05  5.71142e-05 
      1.933  4.97326e-05  3.01782e-05 
      1.934  7.35074e-05   4.4607e-05 
      1.935  8.09835e-05  4.91627e-05 
      1.936  5.27132e-05  3.20061e-05 
      1.937  5.01497e-05  3.04575e-05 
      1.938  8.36794e-05  5.08405e-05 
      1.939  7.87911e-05  4.78788e-05 
       1.94  4.91465e-05  2.98724e-05 
      1.941  4.64063e-05  2.82068e-05 
      1.942  5.82594e-05  3.54224e-05 
      1.943  7.56293e-05  4.59921e-05 
      1.944  0.000105605  6.42275e-05 
      1.945  5.07817e-05  3.08944e-05 
      1.946  7.02026e-05  4.27229e-05 
      1.947  5.13658e-05  3.12653e-05 
      1.948  5.42358e-05  3.30155e-05 
      1.949  7.74584e-05  4.71668e-05 
       1.95  4.73084e-05  2.88129e-05 
      1.951  7.91183e-05  4.81991e-05 
      1.952  4.23342e-05  2.57913e-05 
      1.953  3.81782e-05  2.32625e-05 
      1.954  0.000108115  6.58932e-05 
      1.955  6.80017e-05   4.1456e-05 
      1.956  4.64883e-05  2.83481e-05 
      1.957  4.87483e-05  2.97303e-05 
      1.958  9.96636e-05  6.07979e-05 
      1.959  5.72014e-05  3.49037e-05 
       1.96  5.21732e-05  3.18399e-05 
      1.961  3.84702e-05  2.34833e-05 
      1.962  3.77463e-05  2.30473e-05 
      1.963  4.47256e-05  2.73157e-05 
      1.964  7.61945e-05   4.6541e-05 
      1.965  6.57192e-05  4.01527e-05 
      1.966  7.61557e-05   4.6541e-05 
      1.967  5.86602e-05  3.58536e-05 
      1.968  8.16381e-05  4.99212e-05 
      1.969  5.40321e-05  3.30487e-05 
       1.97  7.82947e-05   4.7901e-05 
      1.971  6.55244e-05  4.00888e-05 
      1.972  6.70487e-05    4.104e-05 
      1.973   3.6636e-05  2.24277e-05 
      1.974  4.56781e-05  2.79695e-05 
      1.975  6.40134e-05   3.9202e-05 
      1.976  6.74445e-05  4.13089e-05 
      1.977   2.1228e-05  1.30078e-05 
      1.978  3.71349e-05  2.27602e-05 
      1.979  3.49885e-05  2.14476e-05 
       1.98  7.69665e-05  4.71964e-05 
      1.981  7.43123e-05  4.55811e-05 
      1.982  6.35189e-05  3.89708e-05 
      1.983  7.49264e-05   4.5987e-05 
      1.984  6.78679e-05  4.16706e-05 
      1.985  0.000107037  6.57381e-05 
      1.986  7.79865e-05  4.79087e-05 
      1.987   5.9614e-05  3.66398e-05 
      1.988  8.92683e-05  5.48866e-05 
      1.989  7.91705e-05  4.86905e-05 
       1.99  6.76158e-05  4.16043e-05 
      1.991  6.78732e-05  4.17819e-05 
      1.992  4.22226e-05  2.60063e-05 
      1.993  6.12281e-05  3.77252e-05 
      1.994  8.27868e-05  5.10427e-05 
      1.995  6.31161e-05  3.89366e-05 
      1.996  6.41883e-05  3.96162e-05 
      1.997  4.20987e-05  2.59998e-05 
      1.998   5.5196e-05  3.41077e-05 
      1.999  5.01605e-05  3.10104e-05 
        2.0  5.42404e-05  3.35586e-05 
      2.001  5.34616e-05  3.30983e-05 
      2.002  6.82828e-05  4.23025e-05 
      2.003   5.9114e-05  3.66583e-05 
      2.004  5.72708e-05  3.55426e-05 
      2.005   7.9301e-05  4.92528e-05 
      2.006   3.8474e-05  2.39163e-05 
      2.007  3.66433e-05  2.27958e-05 
      2.008  7.37426e-05  4.59205e-05 
      2.009  4.13337e-05  2.57589e-05 
       2.01  8.80635e-05  5.49277e-05 
      2.011  5.43481e-05  3.39312e-05 
      2.012  6.67979e-05  4.17442e-05 
      2.013  5.25609e-05  3.28718e-05 
      2.014  5.23805e-05  3.27865e-05 
      2.015  2.78005e-05  1.74197e-05 
      2.016  0.000100522  6.30474e-05 
      2.017  7.88824e-05  4.95228e-05 
      2.018  2.97972e-05  1.87248e-05 
      2.019  7.27608e-05  4.57619e-05 
       2.02  5.90992e-05  3.72055e-05 
      2.021  6.42935e-05  4.05272e-05 
      2.022  8.94138e-05   5.6416e-05 
      2.023  4.05818e-05  2.56268e-05 
      2.024  9.89014e-05  6.25149e-05 
      2.025  5.62914e-05  3.56268e-05 
      2.026  7.11044e-05  4.50453e-05 
      2.027   5.9336e-05  3.76261e-05 
      2.028  7.99537e-05  5.07534e-05 
      2.029  8.00244e-05  5.08523e-05 
       2.03  5.28297e-05  3.36105e-05 
      2.031   5.4339e-05  3.46045e-05 
      2.032  8.33946e-05  5.31765e-05 
      2.033   6.2744e-05  4.00429e-05 
      2.034  7.92675e-05  5.06482e-05 
      2.035  6.25009e-05  3.99783e-05 
      2.036  6.53359e-05  4.18413e-05 
      2.037  9.62973e-05  6.17356e-05 
      2.038  4.74234e-05  3.04351e-05 
      2.039  8.41495e-05  5.40691e-05 
       2.04  8.80006e-05  5.66045e-05 
      2.041  5.37108e-05  3.45894e-05 
      2.042  9.84055e-05  6.34543e-05 
      2.043    5.768e-05    3.723e-05 
      2.044  9.75477e-05  6.30299e-05 
      2.045  7.71333e-05  4.99036e-05 
      2.046  7.02957e-05  4.55338e-05 
      2.047  4.59584e-05  2.98016e-05 
      2.048  0.000110789  7.19259e-05 
      2.049  0.000120258  7.81564e-05 
       2.05  8.92457e-05   5.8076e-05 
      2.051   3.8889e-05  2.53316e-05 
      2.052  8.18051e-05  5.33553e-05 
      2.053  6.30163e-05  4.11497e-05 
      2.054  8.48894e-05  5.55044e-05 
      2.055  6.96866e-05  4.56033e-05 
      2.056  8.92009e-05   5.8443e-05 
      2.057  6.24472e-05  4.09672e-05 
      2.058  8.01232e-05  5.26256e-05 
      2.059  4.37711e-05  2.87804e-05 
       2.06  6.23064e-05  4.10163e-05 
      2.061  6.13038e-05  4.04016e-05 
      2.062  5.86736e-05  3.87108e-05 
      2.063  9.39062e-05  6.20126e-05 
      2.064  3.72379e-05  2.46208e-05 
      2.065  4.18104e-05   2.7675e-05 
      2.066  3.77482e-05  2.50089e-05 
      2.067   7.1255e-05  4.72655e-05 
      2.068  9.04453e-05  6.00622e-05 
      2.069  6.62621e-05  4.40376e-05 
       2.07   6.8363e-05  4.54893e-05 
      2.071  4.65445e-05  3.10007e-05 
      2.072   5.6854e-05  3.79113e-05 
      2.073  6.69941e-05  4.47202e-05 
      2.074  5.27319e-05  3.52407e-05 
      2.075  6.54335e-05   4.3771e-05 
      2.076   8.5001e-05  5.69265e-05 
      2.077  4.22557e-05  2.83258e-05 
      2.078  8.41181e-05  5.64533e-05 
      2.079  9.94916e-05  6.68345e-05 
       2.08  2.67164e-05  1.79641e-05 
      2.081  6.48528e-05  4.36563e-05 
      2.082  6.31765e-05  4.25804e-05 
      2.083  5.80055e-05  3.91353e-05 
      2.084   8.1348e-05  5.49405e-05 
      2.085  4.96725e-05  3.35821e-05 
      2.086  9.59673e-05  6.49394e-05 
      2.087  5.84813e-05  3.96138e-05 
      2.088  8.95314e-05  6.07087e-05 
      2.089  5.37035e-05  3.64559e-05 
       2.09  7.24734e-05   4.9248e-05 
      2.091  7.77293e-05  5.28756e-05 
      2.092  7.11076e-05  4.84224e-05 
      2.093  8.03674e-05  5.47861e-05 
      2.094  7.30708e-05  4.98547e-05 
      2.095  6.02167e-05  4.11281e-05 
      2.096  7.97652e-05   5.4532e-05 
      2.097   4.3017e-05  2.94304e-05 
      2.098  8.47848e-05  5.80676e-05 
      2.099  5.75863e-05  3.94735e-05 
        2.1  6.05625e-05  4.15491e-05 
      2.101   7.7652e-05  5.33148e-05 
      2.102  7.95936e-05  5.46959e-05 
      2.103  8.84593e-05  6.08293e-05 
      2.104  4.39497e-05  3.02456e-05 
      2.105   7.0298e-05  4.84206e-05 
      2.106  5.77949e-05  3.98314e-05 
      2.107  5.68731e-05  3.92305e-05 
      2.108  9.24275e-05  6.37921e-05 
      2.109  6.63655e-05  4.58306e-05 
       2.11  5.19818e-05   3.5929e-05 
      2.111  8.10466e-05  5.60508e-05 
      2.112  5.72364e-05  3.96111e-05 
      2.113  8.36543e-05  5.79276e-05 
      2.114  6.41963e-05  4.44832e-05 
      2.115  6.72444e-05  4.66273e-05 
      2.116  6.77056e-05  4.69744e-05 
      2.117  6.24507e-05  4.33537e-05 
      2.118  8.35664e-05  5.80521e-05 
      2.119   9.0676e-05  6.30277e-05 
       2.12  6.69112e-05  4.65362e-05 
      2.121  6.44183e-05  4.48261e-05 
      2.122  5.37731e-05  3.74421e-05 
      2.123  6.88023e-05  4.79322e-05 
      2.124  8.05219e-05  5.61151e-05 
      2.125  6.42702e-05  4.48131e-05 
      2.126    4.799e-05  3.34793e-05 
      2.127  5.17317e-05  3.61124e-05 
      2.128  9.33686e-05   6.5199e-05 
      2.129  7.64501e-05  5.34131e-05 
       2.13  5.32449e-05  3.72201e-05 
      2.131  6.25192e-05  4.37203e-05 
      2.132  8.07401e-05   5.6496e-05 
      2.133  6.37672e-05  4.46372e-05 
      2.134   4.7503e-05  3.32721e-05 
      2.135  8.95911e-05  6.27761e-05 
      2.136    2.771e-05  1.94298e-05 
      2.137  7.10513e-05  4.98397e-05 
      2.138  8.67837e-05  6.09117e-05 
      2.139  6.03702e-05  4.23892e-05 
       2.14  4.14997e-05  2.91507e-05 
      2.141  7.17123e-05     5.04e-05 
      2.142  8.32395e-05  5.85211e-05 
      2.143  0.000102259  7.19168e-05 
      2.144  6.09982e-05  4.29132e-05 
      2.145  4.68297e-05  3.29633e-05 
      2.146  8.59598e-05  6.05271e-05 
      2.147  7.52541e-05  5.30067e-05 
      2.148  9.53159e-05  6.71533e-05 
      2.149  6.01643e-05   4.2407e-05 
       2.15  9.34504e-05  6.59044e-05 
      2.151  7.88157e-05   5.5596e-05 
      2.152  7.77182e-05  5.48341e-05 
      2.153  4.76599e-05   3.3634e-05 
      2.154  8.90566e-05   6.2862e-05 
      2.155   5.2569e-05   3.7115e-05 
      2.156  6.29413e-05   4.4448e-05 
      2.157  7.08733e-05  5.00606e-05 
      2.158  7.10997e-05  5.02318e-05 
      2.159  8.78419e-05  6.20676e-05 
       2.16  6.29527e-05  4.44913e-05 
      2.161  2.93113e-05  2.07212e-05 
      2.162  5.97966e-05  4.22839e-05 
      2.163  6.98681e-05  4.94194e-05 
      2.164   7.8802e-05  5.57424e-05 
      2.165  2.61803e-05  1.85265e-05 
      2.166  9.06448e-05   6.4156e-05 
      2.167  6.22241e-05  4.40526e-05 
      2.168  8.84393e-05  6.26292e-05 
      2.169  7.04451e-05  4.99002e-05 
       2.17  5.02714e-05  3.56197e-05 
      2.171  5.46792e-05  3.87452e-05 
      2.172  8.36154e-05  5.92646e-05 
      2.173  7.44884e-05  5.28041e-05 
      2.174  6.63894e-05  4.70751e-05 
      2.175  7.90737e-05  5.60906e-05 
      2.176  6.86172e-05  4.86761e-05 
      2.177  8.79962e-05  6.24397e-05 
      2.178   8.8761e-05  6.29925e-05 
      2.179  4.36756e-05  3.10041e-05 
       2.18  4.70562e-05  3.34058e-05 
      2.181  5.05287e-05  3.58794e-05 
      2.182  9.48787e-05  6.73871e-05 
      2.183  7.79933e-05  5.54138e-05 
      2.184  9.00757e-05  6.39936e-05 
      2.185  8.02911e-05  5.70556e-05 
      2.186   4.5027e-05   3.2004e-05 
      2.187  6.22704e-05  4.42705e-05 
      2.188   6.4383e-05  4.57739e-05 
      2.189  9.69175e-05  6.89207e-05 
       2.19  6.53454e-05  4.64805e-05 
      2.191  8.98059e-05  6.38968e-05 
      2.192  8.69824e-05  6.19049e-05 
      2.193  7.20612e-05  5.12892e-05 
      2.194  5.73839e-05  4.08539e-05 
      2.195  7.53296e-05  5.36448e-05 
      2.196  6.48959e-05  4.62281e-05 
      2.197  8.71795e-05   6.2106e-05 
      2.198   8.6096e-05  6.13508e-05 
      2.199    8.743e-05  6.23185e-05 
        2.2  0.000121258  8.64541e-05 
      2.201  0.000114332   8.1544e-05 
      2.202  0.000161215  0.000115008 
      2.203  8.61004e-05  6.14362e-05 
      2.204  8.94988e-05  6.38754e-05 
      2.205  9.42088e-05   6.7252e-05 
      2.206  0.000147036  0.000105008 
      2.207  0.000102381  7.31422e-05 
      2.208  0.000123261  8.80788e-05 
      2.209  0.000127436  9.10826e-05 
       2.21  9.78847e-05  6.99771e-05 
      2.211  0.000184757  0.000132112 
      2.212  0.000150248  0.000107448 
      2.213  0.000112783  8.06649e-05 
      2.214  0.000120391  8.61161e-05 
      2.215  0.000120807  8.64236e-05 
      2.216  0.000141576  0.000101325 
      2.217  0.000127673  9.13855e-05 
      2.218  0.000103513  7.41007e-05 
      2.219   0.00011735  8.40156e-05 
       2.22  8.61281e-05  6.16696e-05 
      2.221  9.87433e-05  7.07267e-05 
      2.222  0.000110943   7.9483e-05 
      2.223  0.000128822  9.23132e-05 
      2.224  0.000115119  8.25124e-05 
      2.225  0.000134369  9.63431e-05 
      2.226  0.000131932  9.46174e-05 
      2.227  4.40969e-05  3.16321e-05 
      2.228  0.000133418  9.57266e-05 
      2.229  0.000108481  7.78612e-05 
       2.23  7.65599e-05  5.49626e-05 
      2.231  0.000110236  7.91574e-05 
      2.232  8.17782e-05  5.87365e-05 
      2.233  2.86628e-05  2.05941e-05 
      2.234  6.84869e-05  4.92191e-05 
      2.235  0.000105081  7.55357e-05 
      2.236  0.000113039  8.12753e-05 
      2.237  0.000100274  7.21226e-05 
      2.238  6.81447e-05  4.90249e-05 
      2.239  8.70432e-05  6.26485e-05 
       2.24  7.32941e-05  5.27713e-05 
      2.241  3.39039e-05  2.44157e-05 
      2.242   7.7167e-05  5.55829e-05 
      2.243  1.39651e-05  1.00611e-05 
      2.244  0.000101631  7.32508e-05 
      2.245  4.85754e-05  3.50181e-05 
      2.246  0.000103443  7.45879e-05 
      2.247  0.000104482  7.53528e-05 
      2.248  7.98263e-05  5.75897e-05 
      2.249  9.31902e-05   6.7245e-05 
       2.25   9.6591e-05  6.97135e-05 
      2.251  0.000124998   9.0253e-05 
      2.252   9.0502e-05  6.53649e-05 
      2.253  3.16374e-05  2.28568e-05 
      2.254    7.689e-05  5.55664e-05 
      2.255  9.44549e-05  6.82881e-05 
      2.256  0.000108967  7.88031e-05 
      2.257  6.41766e-05  4.64156e-05 
      2.258  9.76243e-05  7.06357e-05 
      2.259  6.48543e-05  4.69389e-05 
       2.26  0.000103479  7.49159e-05 
      2.261  8.40792e-05  6.08952e-05 
      2.262    9.309e-05  6.74404e-05 
      2.263  7.65145e-05  5.54477e-05 
      2.264  0.000123291  8.93704e-05 
      2.265  7.70569e-05  5.58788e-05 
      2.266  8.94826e-05  6.49077e-05 
      2.267  0.000145038  0.000105236 
      2.268  8.29388e-05   6.0202e-05 
      2.269  9.80139e-05  7.11645e-05 
       2.27  5.29861e-05  3.84822e-05 
      2.271  8.89613e-05  6.46362e-05 
      2.272  0.000103726  7.53858e-05 
      2.273  9.98857e-05  7.26159e-05 
      2.274   0.00010722  7.79796e-05 
      2.275  5.53555e-05   4.0271e-05 
      2.276  0.000127786  9.29911e-05 
      2.277  9.39367e-05  6.83786e-05 
      2.278  8.27776e-05  6.02801e-05 
      2.279  8.63733e-05  6.29169e-05 
       2.28  7.13983e-05  5.20238e-05 
      2.281   6.5768e-05   4.7943e-05 
      2.282  9.57006e-05  6.97867e-05 
      2.283  4.89688e-05  3.57247e-05 
      2.284  5.86556e-05   4.2811e-05 
      2.285    8.309e-05  6.06654e-05 
      2.286  8.49865e-05  6.20709e-05 
      2.287  0.000120754   8.8252e-05 
      2.288  4.06792e-05  2.97401e-05 
      2.289  6.37402e-05  4.66154e-05 
       2.29  8.38463e-05  6.13475e-05 
      2.291  0.000115642  8.46335e-05 
      2.292   8.4264e-05  6.16855e-05 
      2.293  8.36071e-05  6.12207e-05 
      2.294  7.00798e-05  5.13348e-05 
      2.295  4.23781e-05  3.10509e-05 
      2.296  0.000132605  9.71867e-05 
      2.297  8.94932e-05  6.56147e-05 
      2.298  5.73002e-05  4.20224e-05 
      2.299  4.39184e-05   3.2217e-05 
        2.3  6.20398e-05  4.55274e-05 
      2.301   7.5835e-05  5.56617e-05 
      2.302   0.00011138  8.17669e-05 
      2.303  6.84476e-05  5.02697e-05 
      2.304  8.50227e-05  6.24676e-05 
      2.305  9.78622e-05  7.19149e-05 
      2.306  9.51403e-05  6.99362e-05 
      2.307  6.47437e-05  4.76013e-05 
      2.308  5.85881e-05  4.30838e-05 
      2.309  4.58089e-05  3.36929e-05 
       2.31  7.30602e-05  5.37639e-05 
      2.311  5.14386e-05  3.78595e-05 
      2.312  0.000104974  7.72757e-05 
      2.313  9.33102e-05  6.87093e-05 
      2.314  5.90726e-05  4.35059e-05 
      2.315  8.91471e-05  6.56733e-05 
      2.316  0.000100608  7.41528e-05 
      2.317  0.000110796   8.1676e-05 
      2.318  5.83614e-05    4.303e-05 
      2.319  0.000124333  9.16975e-05 
       2.32  5.50855e-05  4.06335e-05 
      2.321  6.64388e-05  4.90123e-05 
      2.322  4.37829e-05  3.23082e-05 
      2.323  6.17508e-05  4.55761e-05 
      2.324  9.45019e-05  6.97544e-05 
      2.325  7.50267e-05  5.53895e-05 
      2.326  7.04172e-05  5.19967e-05 
      2.327  9.70197e-05  7.16609e-05 
      2.328  7.85817e-05  5.80471e-05 
      2.329  5.46875e-05  4.04048e-05 
       2.33  8.49617e-05  6.27775e-05 
      2.331  5.28743e-05  3.90752e-05 
      2.332  5.39943e-05  3.99179e-05 
      2.333  8.19721e-05  6.06193e-05 
      2.334  8.04204e-05  5.94821e-05 
      2.335  8.40708e-05  6.21991e-05 
      2.336   5.2488e-05   3.8844e-05 
      2.337  7.06918e-05  5.23355e-05 
      2.338  8.46462e-05  6.26772e-05 
      2.339  2.94346e-05  2.17989e-05 
       2.34  7.40134e-05  5.48292e-05 
      2.341   7.4572e-05  5.52531e-05 
      2.342  9.14946e-05  6.78177e-05 
      2.343  5.31783e-05  3.94285e-05 
      2.344   9.0751e-05  6.72986e-05 
      2.345  8.49564e-05  6.30193e-05 
      2.346  4.80495e-05  3.56561e-05 
      2.347  3.88507e-05  2.88384e-05 
      2.348  8.00956e-05  5.94648e-05 
      2.349  8.49908e-05  6.31105e-05 
       2.35  6.91652e-05  5.13685e-05 
      2.351  7.46154e-05  5.54455e-05 
      2.352  5.98529e-05  4.44851e-05 
      2.353  5.23169e-05  3.88923e-05 
      2.354  5.31566e-05  3.95333e-05 
      2.355  5.49652e-05  4.08869e-05 
      2.356  6.87177e-05  5.11382e-05 
      2.357  8.15318e-05   6.0687e-05 
      2.358  4.40137e-05  3.27716e-05 
      2.359  4.54708e-05  3.38636e-05 
       2.36  6.58349e-05  4.90397e-05 
      2.361  7.76768e-05  5.78824e-05 
      2.362  6.53797e-05  4.87329e-05 
      2.363  8.91914e-05  6.64931e-05 
      2.364  6.78809e-05  5.06197e-05 
      2.365  0.000107706  8.03317e-05 
      2.366  0.000130324  9.72376e-05 
      2.367  7.74234e-05  5.77837e-05 
      2.368  0.000100651  7.51321e-05 
      2.369  8.64813e-05   6.4566e-05 
       2.37  5.69655e-05  4.25372e-05 
      2.371  9.90731e-05  7.39985e-05 
      2.372  5.54801e-05  4.14528e-05 
      2.373  6.61125e-05   4.9404e-05 
      2.374  5.70988e-05  4.26744e-05 
      2.375  8.73756e-05  6.53258e-05 
      2.376  7.90355e-05  5.90988e-05 
      2.377  4.58423e-05  3.42904e-05 
      2.378  4.01641e-05  3.00473e-05 
      2.379  0.000103575  7.74968e-05 
       2.38  7.95706e-05  5.95514e-05 
      2.381  6.63024e-05    4.963e-05 
      2.382  7.87037e-05  5.89232e-05 
      2.383  8.52935e-05  6.38809e-05 
      2.384     5.72e-05  4.28477e-05 
      2.385  6.58603e-05  4.93492e-05 
      2.386  5.63057e-05  4.21973e-05 
      2.387  7.19705e-05  5.39464e-05 
      2.388  4.75363e-05  3.56413e-05 
      2.389   5.6453e-05  4.23342e-05 
       2.39  5.47699e-05  4.10876e-05 
      2.391  6.84041e-05   5.1334e-05 
      2.392   7.4655e-05  5.60386e-05 
      2.393  6.88328e-05  5.16809e-05 
      2.394  8.45694e-05  6.35116e-05 
      2.395  7.69023e-05  5.77677e-05 
      2.396  8.19372e-05  6.15648e-05 
      2.397  7.67608e-05  5.76959e-05 
      2.398  4.78195e-05  3.59514e-05 
      2.399  5.87444e-05  4.41846e-05 
        2.4  5.57241e-05  4.19231e-05 
      2.401  6.09252e-05  4.58429e-05 
      2.402  4.93114e-05  3.71098e-05 
      2.403  8.32567e-05   6.2665e-05 
      2.404  5.81597e-05  4.37867e-05 
      2.405  6.38448e-05   4.8074e-05 
      2.406  8.09318e-05  6.09492e-05 
      2.407  6.82979e-05  5.14425e-05 
      2.408   8.1944e-05    6.173e-05 
      2.409  7.38434e-05  5.56416e-05 
       2.41  8.64662e-05   6.5176e-05 
      2.411  6.21692e-05  4.68709e-05 
      2.412  8.99752e-05  6.78482e-05 
      2.413  7.35594e-05  5.54867e-05 
      2.414  7.09684e-05   5.3543e-05 
      2.415  8.87389e-05  6.69636e-05 
